id.accession,id.assay name,id.sample name,study.characteristics.organism,study.factor value.absorbed radiation dose,study.factor value.age,study.factor value.altered gravity,study.factor value.atmospheric pressure,study.factor value.cell cycle phase,study.factor value.cultivar,study.factor value.ecotype,study.factor value.exposure duration,study.factor value.generation,study.factor value.genotype,study.factor value.growth time,study.factor value.ionizing radiation,study.factor value.light,study.factor value.magnetic field,study.factor value.microgravity simulation,study.factor value.organism part,study.factor value.sample preservation method,study.factor value.soil environment exposure,study.factor value.spacecraft,study.factor value.spaceflight,study.factor value.time,study.factor value.time of sample collection after treatment,study.factor value.tissue,study.factor value.tissue segment,study.factor value.treatment
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_FLT_dark_Rep1_GSM2493792_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_FLT_dark_Rep2_GSM2493793_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_FLT_dark_Rep3_GSM2493794_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day00","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep1_GSM2493765_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep2_GSM2493766_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_Alight_Rep3_GSM2493767_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_dark_Rep1_GSM2493774_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_dark_Rep2_GSM2493775_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0-PhyD_root_GC_dark_Rep3_GSM2493776_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0 PhyD",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_dark_Rep1_GSM2493786_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_dark_Rep2_GSM2493787_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_FLT_dark_Rep3_GSM2493788_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep1_GSM2493759_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep2_GSM2493760_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_Alight_Rep3_GSM2493761_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_dark_Rep1_GSM2493768_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_dark_Rep2_GSM2493769_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Col-0_root_GC_dark_Rep3_GSM2493770_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Col-0",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep1_GSM2493780_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep2_GSM2493781_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_Alight_Rep3_GSM2493782_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_dark_Rep1_GSM2493789_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_dark_Rep2_GSM2493790_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_FLT_dark_Rep3_GSM2493791_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Space Flight",NaN,NaN,NaN,NaN,"Dark Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep1_GSM2493762_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day06","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day09","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep2_GSM2493763_Day13","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
"OSD-120","OSD-120_image-analysis_photography_cara","Atha_Ws_root_GC_Alight_Rep3_GSM2493764_Day03","Arabidopsis thaliana",NaN,NaN,NaN,NaN,NaN,NaN,"Wassilewskija ecotype",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"Ground Control",NaN,NaN,NaN,NaN,"Light Treatment"
